,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf,FOL_pr,ORO_pr,SHA_pr,YRS_pr,FOL_tas,ORO_tas,SHA_tas,FOL_swe,ORO_swe,SHA_swe,YRS_swe,BKL_swe,WY,DOWY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYI,SJR_WYT,8RI,SHA_in_tr,ORO_in_tr,FOL_in_tr,SHA_fci,ORO_fci,FOL_fci,BND_swe,gains_sim,OMR_sim,SHA_snowpack,SHA_cum_flow_to_date,SHA_remaining_flow,SHA_slope,SHA_intercept,SHA_mean,SHA_std,ORO_snowpack,ORO_cum_flow_to_date,ORO_remaining_flow,ORO_slope,ORO_intercept,ORO_mean,ORO_std,FOL_snowpack,FOL_cum_flow_to_date,FOL_remaining_flow,FOL_slope,FOL_intercept,FOL_mean,FOL_std,octmar_flow_to_date,octmar_mean,octmar_std,aprjul_flow_to_date,aprjul_mean,aprjul_std,aprjul_slope,aprjul_intercept,WYI_sim,WYT_sim
2089-10-01,0.14782131520301747,1.47626611581013,0.17832023491633794,0.3113867879381674,0.2968771927837416,0.3266993065210805,0.26344624193324595,0.29795895193786154,0.04376123257453695,0.1894370899370517,4.6856682769498255,0.32192257048764394,0.0,0.0,0.030202124,0.0,557.7236996800001,578.08810864,606.7012183999999,,,0.0,,0.0,2090,1,2.9493767575734084,C,C,,C,0.0010938671280780953,288.46664390523415,1353.68718456133,782.3509643713796,100000.0,0.0,0.0,,0.0,-226.2,,0.572165243146029,296.3635502453872,0.0,0.0,0.0,0.0,,2.6849993698149834,371.3500050051265,0.0,0.0,0.0,0.0,,1.5517705052308772,552.558681544514,0.0,0.0,0.0,0.0,,,,,,,,,4.596669993494525,C
2089-10-02,0.1541184407626286,1.47822367172877,0.17855875881714978,0.312655494737319,0.29751610519132254,0.3270562117191991,0.2646925784446703,0.29823495598150346,0.04387088096458416,0.1900083251450529,3.9742028673611838,0.3268532650709195,0.0,0.08865561,0.22973019,0.0041427305,560.5883122,581.7019654000001,609.7671836000001,,,0.0,,0.0,2090,2,2.9493767575734084,C,C,,C,0.0010938671280780953,287.8019620783929,1353.688284214296,782.353592004174,95003.97420286736,0.08865561,0.0,,0.0,-226.2,,1.1430121091170724,295.79270337941614,38.1193555980361,5716.747221708076,5802.078247075021,1934.7080899998205,,5.3700009207598125,368.66500345418166,48.68637903413354,3736.325771762524,4006.584031046351,1743.0647322182974,,3.103546222295387,551.0069058274496,370.84287961991316,2550.894904410837,2790.761526927775,1346.8643556108714,,,,,,,,,4.596669993494525,C
2089-10-03,0.1521086686280784,1.4344593186406793,0.17848272815569718,0.31173429195207664,0.2974086994934121,0.3270585903320713,0.26452225277292457,0.2982537866667422,0.04384571863841403,0.1900307605614659,3.5784390636193995,0.3200075889077353,0.0,0.5373295,0.11866133,0.011879654,559.467202,582.4601804800001,610.9745278400001,,,0.0,,0.0,2090,3,2.9493767575734084,C,C,,C,0.0010938671280780953,287.4322223770336,1353.663699679969,782.3527533765938,90257.35393178761,0.6233254417,0.0,,0.0,-226.2,,1.7131256070866547,295.22258988144654,37.57597043315201,5711.817920275994,5795.625700428253,1935.6567348692968,,8.05495370899201,365.9800506659495,48.67546908954303,3732.5143808237654,4002.71207896724,1742.8682216125464,,4.655320275966353,549.4551317737786,370.59550771065904,2549.112172736792,2788.8187914687323,1346.843870368881,,,,,,,,,4.596669993494525,C
2089-10-04,0.1496615856852812,1.3657030924799018,0.17856651762580458,0.31154261539812034,0.2978541230705627,0.32702880103752824,0.26435538175320755,0.29824078924640446,0.04398398117497813,0.19000092029664703,3.3696058794213175,0.31435511274341843,0.0,0.0,0.0023036925,0.0,558.903604,581.38396084,609.61137632,,,0.0,,0.0,2090,4,2.9493767575734084,C,C,,C,0.0010938671280780953,287.23712136367845,1353.6250760129215,782.3517322701651,85747.85584107765,0.6046256784490001,0.0,,0.0,-226.2,,2.282852127840316,294.6528633606929,37.102726006389965,5706.713906563159,5789.1631826364355,1936.1937805581338,,10.73982988829796,363.29517448664353,48.66762619219588,3728.508433782429,3998.6625959754615,1742.8982740263073,,6.207092304302257,547.9033597454427,370.5600038919204,2547.3128741828673,2786.996528523267,1346.818326488666,,,,,,,,,4.596669993494525,C
2089-10-05,0.14732581616154178,1.3215536589578845,0.18001449821179283,0.31476832593792387,0.30546211634248627,0.3276369896955092,0.26846212766921423,0.2982817070511713,0.044281463526520126,0.19085281766516496,3.2337530575086304,0.3095661013685519,0.028911632000000007,0.021286547000000003,0.0009056109,0.03434237,559.2486424,580.28078026,608.0827248799999,,,0.0,,0.0,2090,5,2.9493767575734084,C,C,,C,0.0010938671280780953,287.11020176838474,1353.600275160462,782.3507576120387,81463.69680208126,0.60777345509553,0.028911632000000007,,0.0,-226.2,,2.852326907248365,294.08338858128485,36.56626386755803,5701.219864419201,5782.187106754312,1937.1157140655566,,13.42465687583052,360.61034749911096,48.66148468762271,3724.4900180175678,3994.610088697365,1742.8946816530045,,7.758862399431962,546.3515896503129,370.4677223709193,2545.480491473384,2785.104456770312,1346.7902055594388,,,,,,,,,4.596669993494525,C
2089-10-06,0.1453162847199608,1.2868274401311635,0.17979985671689128,0.3104984892976579,0.3066730851458458,0.32718298612192653,0.26599336820077757,0.2981981724324432,0.04415225954064455,0.1907222488085698,3.1332797107153687,0.3058419015310905,0.0002469201,0.0074005643999999985,0.01575308,0.0,555.99771388,578.44525474,605.75414444,,,0.0,,0.0,2090,6,2.9493767575734084,C,C,,C,0.0010938671280780953,287.01633521240694,1353.580767779259,782.3499190848937,77393.64524168792,0.5969408158426641,0.028291203140000006,,0.0,-84.3,,3.421615505058093,293.51409998347515,36.50963155473034,5694.481018510166,5775.259651234343,1937.3869149295886,,16.109445171036793,357.9255592039047,48.6517096778901,3720.605156060601,3990.670965627387,1743.0440553270396,,9.310630831367334,544.7998212183776,370.29192227726753,2543.6112027122813,2783.1214579259913,1346.7865911955155,,,,,,,,,4.596669993494525,C
2089-10-07,0.14366421631785062,1.260696126542205,0.18166991083033412,0.30997845090005016,0.3009622904909287,0.32859106830866464,0.2648229207667062,0.2983000280336517,0.04512348681993617,0.19351539160746095,3.06073178025015,0.30299280469606144,0.019162692,0.068478346,0.0016613514,0.006688658,555.76073812,577.7673225399999,606.77792,,,0.0,,0.0,2090,7,2.9493767575734084,C,C,,C,0.0010938671280780953,286.9485577908974,1353.566088568198,782.3492297181231,73527.02371138376,0.6475109373673842,0.0466051590458,,0.0,-56.6,,3.990769668312988,292.94494582022025,36.53246779368431,5687.074091881739,5767.916407789716,1936.7926431996038,,18.79420435045258,355.2408000244889,48.640290570183154,3716.7416237577913,3986.7440458179967,1742.93303936458,,10.862397895963658,543.2480541537813,370.2078272595297,2541.680268931664,2781.136130252478,1346.7690498757652,,,,,,,,,4.596669993494525,C
2089-10-08,0.14972026663117624,1.2412334665167764,0.2031222578699522,0.34571297505005,0.38683729438449144,0.3734423342120986,0.32055416016559674,0.3055905331207684,0.053398378012555675,0.23406799434796272,3.0430653807054844,0.30062962449065117,0.4955109,0.26862913,0.77332443,2.2639173e-05,552.93029428,575.2949334400001,603.5111568800003,,,0.0,,0.0,2090,8,2.9493767575734084,C,C,,C,0.0010938671280780953,286.9320530746247,1353.5551554594067,782.3517567562543,69853.71559119529,0.8967147392463627,0.540717904274426,,0.0,-143.4,,4.55989109494062,292.3758243935926,36.484006852290285,5680.406785779879,5761.354796228923,1936.964438639921,,21.478941844363366,352.5560625305781,48.64796767946025,3712.902079542157,3982.9471172626495,1742.8411272080054,,12.414169972867011,541.6962820768779,370.03002984077307,2539.845578057318,2779.1864373956946,1346.7227689541894,,,,,,,,,4.596669993494525,C
2089-10-09,0.17418914219857454,1.222502527276177,0.24795796084916477,0.39653203906588474,0.40854587466409176,0.3664494247438036,0.2992698791154958,0.33741172939314223,0.10937260121139356,0.2839533961777957,3.0398160256210587,0.2990386156473083,1.5238718999999998,0.048188083,0.6986008,0.072016045,551.0620948,572.74802452,603.00778832,,,0.0,,0.0,2090,9,2.9493767575734084,C,C,,C,0.0010938671280780953,286.9290173862491,1353.5446333932448,782.3619670052434,66364.06962766114,0.9180013800689718,2.048368267146193,,0.0,-339.6,,5.129006500368178,291.80670898816504,36.55266538772671,5673.623700663589,5754.6588830507035,1935.9506507246053,,24.16365846806031,349.8713459068812,48.633218869490406,3709.045304686492,3979.008471711565,1742.822512590216,,13.965962301503863,540.1444897482411,370.01041860739855,2538.0170678569816,2777.3452423615063,1346.7595701723408,,,,,,,,,4.596669993494525,C
2089-10-10,0.1414644128365808,1.2088101697027016,0.2773058811203266,0.5134733694467177,0.35920868646767495,0.3323671728770172,0.2737531113105874,0.2985551342642016,0.06638035435668432,0.1963475068455912,2.9673364845234422,0.29716484919877556,0.19753967,0.08901524,0.019289963,0.06577282400000001,550.3349740000001,572.6697414399999,600.4135952,,,0.0,,0.0,2090,10,2.9493767575734084,C,C,,C,0.0010938671280780953,286.8613038570513,1353.536941739855,782.348311795221,63048.8334827626,0.9794765786669026,2.1844568891318072,,0.0,-397.1,,5.697987597969455,291.23772789056375,36.69160666392766,5666.4918435052095,5747.629863035555,1935.2360530498581,,26.848359835585264,347.1866445393562,48.638391640199956,3705.025895507943,3975.017776601209,1742.4841405578525,,15.517727545426666,538.5927245043183,369.76846379724134,2536.168599072965,2775.3402736517714,1346.7504673233937,,,,,,,,,4.596669993494525,C
