,MED_swe,SDF_swe,SLT_swe,SNM_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe
2089-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148593
2089-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4731925
2089-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79871,0.0,8.92651,0.0,0.0,64.24367
2089-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008672775,0.016085628,17.427961,0.0,18.341642,0.0,0.0,74.41257
2089-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.286279,31.263554,0.0,27.699648,5.5944633,5.5944633,81.570404
2089-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.224621,32.51229,0.0,28.972492,0.0,0.0,93.79101
2089-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.593279,32.005554,0.0,32.06261,0.0,0.0,95.31296
2089-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.859251,31.684679,0.0,29.040173,0.0,0.0,94.47076
2089-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27971,0.0,21.888212,0.0,0.0,93.12393
2089-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.558132,0.0,7.736129,0.0,0.0,86.74892
2089-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.483007,0.0,0.0,0.0,0.0,82.13292
2089-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.55356
2089-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.81698
2089-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.01488
2089-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.725204
2089-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.80561
2089-11-27,0.015583886,0.004349997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.544905
2089-11-28,10.7654295,0.0,0.0,0.0014604594,0.0,0.0,0.0,0.0,0.0,1.4227959,1.3513652,0.0,5.8731985,0.0032586528,0.0032586528,33.877472
2089-11-29,13.537142,0.0015778836,0.0,0.0010372627,0.9172209,0.6224793,0.0,0.0,2.57412,7.8755293,9.914976,2.3497381,13.859623,3.9125464,3.9125464,38.579
2089-11-30,15.699214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.262359,16.943447,12.850035,4.2479477,15.156805,5.6554255,5.6554255,39.190716
2089-12-01,16.200157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.738433,19.90089,13.556026,0.0,15.2583685,4.8258996,4.8258996,39.502907
2089-12-02,16.474934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9021626,20.505817,13.913663,0.0,15.234294,0.0,0.0,39.52353
2089-12-03,19.100971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8670316,21.739128,14.96146,0.85420746,15.472681,0.0,0.0,39.850513
2089-12-04,26.558767,3.6694024,0.0,5.0035563,0.0,3.7094095,0.0,2.979939,8.776037,23.969742,15.494402,0.0,16.107697,0.0,0.0,40.608734
2089-12-05,27.579536,4.198079,0.0,6.7795944,0.0,5.958204,0.0,4.541153,9.8192425,24.835821,16.464872,0.0,17.944645,0.0,0.0,44.024822
2089-12-06,27.592354,4.014605,0.0,6.4101515,0.0,6.015011,0.0,4.386803,9.900616,25.026907,16.631905,0.0,18.165943,0.0,0.0,44.41704
2089-12-07,27.505774,3.767677,0.0,5.6689396,0.0,5.9302497,0.0,4.1196113,9.72026,24.767776,16.456182,0.0,17.771044,0.0,0.0,44.481796
2089-12-08,27.47101,0.0,0.0,5.1323085,0.0,5.8743415,0.0,0.3192975,9.501154,24.484863,16.313347,0.0,17.494,0.0,0.0,44.347622
2089-12-09,27.412264,0.0,0.0,0.966928,0.0,5.4614425,0.0,0.0,9.24987,24.268223,16.206833,0.0,17.202553,0.0,0.0,44.211018
2089-12-10,27.294611,0.0,0.0,0.0,0.0,2.4554715,0.0,0.0,8.460967,24.034195,16.122562,0.0,16.846495,0.0,0.0,44.1371
2089-12-11,23.473057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5331306,23.723034,15.202253,0.0,15.196773,0.0,0.0,44.020943
2089-12-12,20.765453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.512678,14.032082,0.0,12.7735195,0.0,0.0,43.911537
2089-12-13,18.494171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33117,12.34876,0.0,10.800503,0.0,0.0,43.742386
2089-12-14,15.40837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.863682,9.784012,0.0,7.422778,0.0,0.0,43.640488
2089-12-15,11.933864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.935715,4.410051,0.0,2.921926,0.0,0.0,43.791363
2089-12-16,5.0425224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.746737,0.33267185,0.0,3.947246,0.0,0.0,45.265335
2089-12-17,0.88353676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.354334,0.0,0.0,3.514602,0.0,0.0,45.62038
2089-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.217887,0.0,0.0,0.0,0.0,0.0,45.693928
2089-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.981159,0.0,0.0,0.0,0.0,0.0,45.552895
2089-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.393078
2089-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.246162
2089-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.493027
2089-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85454
2089-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15835
2089-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016245095,0.0,0.0,55.4871
2089-12-26,0.0,0.0,0.0,0.0,0.0,0.0028219107,0.0,0.0,0.00293463,0.0,0.0,0.0,3.3902545,0.0,0.0,56.460064
2089-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1096625,0.0,0.0,56.8198
2089-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2929573,0.0,0.0,56.89517
2089-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0929184,0.0,0.0,56.89013
2089-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5153387,0.0,0.0,56.908836
2089-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0819817,0.0,0.0,0.0,0.0,60.896385
2090-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.828438,0.0,0.0,0.0,0.0,66.25768
2090-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9915,0.0,0.0,0.0,0.0,70.60472
2090-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.092345,30.027054,0.0,0.0,0.0,0.0,70.90233
2090-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1825976,30.419083,0.0,0.0,0.0,0.0,71.29347
2090-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.396626,0.0,0.0,0.0,0.0,71.74429
2090-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.421247,0.0,0.0,0.0,0.0,71.761
2090-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.34962,0.0,0.0,0.0,0.0,71.46128
2090-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.290295,0.0,0.0,0.0,0.0,71.06263
2090-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.008833,0.0,0.0,0.0,0.0,70.77678
2090-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.07055,0.0,0.0,0.0,0.0,70.57409
2090-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.668627,0.0,0.0,0.0,0.0,69.78517
2090-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4346685,0.0,0.0,0.0,0.0,68.852516
2090-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.450554
2090-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.95892
2090-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.51759
2090-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.331055
2090-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.827446
2090-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4435459,0.0,0.0030592883,0.0,0.0,90.74676
2090-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38521,0.0,35.22432,0.0,0.0,147.54282
2090-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36977,0.0,8.991469,0.0,0.0,140.12599
2090-01-21,11.290608,9.07824,0.0,0.0,0.0,2.3260393,0.0,0.0,0.0013558761,8.304977,18.540379,0.008283554,52.568073,0.00864934,0.00864934,188.30035
2090-01-22,11.718028,18.45358,0.0,0.0010567299,0.0,4.0740623,0.0,0.0,0.0,34.106617,51.345623,0.0,78.97073,8.009289,8.009289,211.78413
2090-01-23,27.35302,26.710258,0.0,0.0,0.0,19.123173,0.0,0.0,0.0,27.344746,55.43692,0.0,71.684105,0.0,0.0,237.78932
2090-01-24,42.25891,59.594147,0.0,0.0,0.0,14.351093,0.0,0.0,0.0,52.757133,72.77822,0.0,89.25981,0.0,0.0,270.65625
2090-01-25,14.037861,27.100052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.640291,60.46329,0.0,66.01572,0.0,0.0,280.47025
2090-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.733881,0.0,30.170996,0.0,0.0,264.85825
2090-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.825542,53.505096,0.0,38.908894,0.0,0.0,296.37195
2090-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.546415,54.25137,0.0,36.744747,0.0,0.0,296.22443
2090-01-29,0.0,0.0,0.0,0.0,0.0,6.120578,0.0,0.0,0.0,2.0696871,52.194218,0.0,33.24421,0.0,0.0,294.65594
2090-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06418,0.0,33.79141,0.0,0.0,306.86545
2090-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.11092,0.0,37.736584,0.0,0.0,309.04013
2090-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.17411,0.0,57.197903,0.0,0.0,329.10864
2090-02-02,0.0,0.006707501,0.0,0.0,0.0,0.033293538,0.0,0.0,0.0,4.756464,67.401245,0.0,61.109238,0.0,0.0,330.8035
2090-02-03,0.0,0.0,0.0,0.0,0.0,11.788525,0.0,0.0,0.0,17.289474,86.2319,0.0,82.49283,0.21774912,0.21774912,352.43884
2090-02-04,0.0,0.0,0.0,0.0,0.0,15.841759,0.0,0.0,0.0,21.978388,87.67872,0.0,84.34995,6.626132,6.626132,353.31784
2090-02-05,0.0,0.0,0.0,0.0,0.0,15.520785,0.0,0.0,0.0,22.157534,88.36159,0.0,83.671364,4.8577704,4.8577704,353.7838
2090-02-06,0.0,0.0,0.0,0.0,0.0,13.749303,0.0,0.0,0.0,22.125647,88.579636,0.0,83.82505,0.0,0.0,354.1373
2090-02-07,0.0,0.0,0.0,0.0,0.0,11.528817,0.0,0.0,0.0,21.046446,89.21984,0.0,84.23841,0.0,0.0,355.1093
2090-02-08,0.1912372,15.647008,0.0,0.0,1.5125693,19.033184,0.0,0.0,0.0,31.508377,101.415634,0.3149766,94.37072,1.6280842,1.6280842,370.45752
2090-02-09,5.881762,24.80113,0.0,7.3216953,5.343168,26.644535,0.0,0.0,0.0,41.590675,109.254456,0.0,103.24192,0.0,0.0,375.51477
2090-02-10,8.01226,19.53469,0.0,6.711518,0.0,27.988075,0.0,0.0,0.0,52.042175,140.787,0.0023038194,120.3844,0.004343133,0.004343133,401.40015
2090-02-11,9.796332,21.348661,0.0,2.6755593,0.0,28.82542,0.0,0.0,0.0,57.4678,159.83821,0.0,153.67053,0.0,0.0,459.8071
2090-02-12,7.277362,14.014135,0.0,0.0,0.0,25.826872,0.0,0.0,0.0,55.00312,162.45312,0.0,157.83698,6.7247734,6.7247734,464.59845
2090-02-13,0.0,0.0,0.0,0.0,0.0,17.23992,0.0,0.0,0.0,43.489037,156.1136,0.0,148.90831,0.0,0.0,462.93228
2090-02-14,0.0,0.0,0.0,0.0,0.0,7.4205184,0.0,0.0,0.0,35.940647,151.4298,0.0,139.38313,0.0,0.0,458.14642
2090-02-15,0.0,0.0,0.0,0.0,0.0,1.0443395,0.0,0.0,0.0,31.22379,149.22166,0.0,133.24161,0.0,0.0,454.89096
2090-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.485027,148.9099,0.0,130.80829,0.0,0.0,454.02002
2090-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.225918,148.6246,0.0,127.908325,0.0,0.0,453.53046
2090-02-18,0.0020093648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.354431,148.66476,0.0,127.53954,0.0,0.0,453.44333
2090-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001623661,39.916534,180.92926,7.364578,167.043,7.2530007,7.2530007,495.431
2090-02-20,6.300427,20.87317,0.0,9.892114,7.718609,20.661842,0.0,0.0,2.7270212,59.367413,205.96954,28.52774,199.4988,25.878744,25.878744,533.9314
2090-02-21,0.7623776,15.309488,0.0,0.23952149,0.0,18.595703,0.0,0.0,0.0,58.34209,236.25142,20.4037,216.48647,14.273068,14.273068,563.95
2090-02-22,0.0,0.0,0.0,0.0,0.0,8.17126,0.0,0.0,0.0,39.57696,253.54906,2.9800758,206.1855,0.0,0.0,641.4822
2090-02-23,8.527491,24.880543,0.0,0.001915935,0.0,18.304197,0.0,0.0,0.0,48.268772,278.87332,0.0,213.11797,0.0,0.0,668.9587
2090-02-24,8.63411,18.012493,0.0,0.0,0.0,16.65691,0.0,0.0,0.0,46.66676,280.47888,0.0,211.0871,0.0,0.0,667.6028
2090-02-25,8.626998,13.598466,0.0,0.0,0.0,32.359272,0.0,0.0,0.0,55.646244,311.11118,0.0,221.39459,0.0,0.0,701.8175
2090-02-26,8.584016,14.029207,0.0,0.0,0.0,28.921513,0.0,0.0,0.0,76.57844,331.1071,0.0,260.5881,0.0,0.0,745.8942
2090-02-27,16.052618,24.877241,0.0,0.0,0.0,52.240532,0.0,0.0,0.0,78.06409,331.66174,0.0,261.8929,0.0,0.0,748.4508
2090-02-28,16.144005,29.686407,0.0,0.0,0.0,92.82402,0.0,0.0,0.0,83.9464,350.80786,0.0,266.27463,0.0,0.0,761.1409
2090-03-01,16.77879,35.403923,0.0,0.0,0.0,94.702965,0.0,0.0,0.0,85.001144,350.60806,0.0,264.71957,0.0,0.0,759.9739
2090-03-02,10.527352,46.68551,0.0,0.0,0.0,90.36883,0.0,0.0,0.0,78.81449,347.6546,0.0,259.35342,0.0,0.0,758.5933
2090-03-03,3.6999857,40.97657,0.0,0.0,0.0,81.903404,0.0,0.0,0.0,69.56096,341.56512,0.0,250.598,0.0,0.0,750.9501
2090-03-04,0.0,30.799463,0.0,0.0,0.0,70.016014,0.0,0.0,0.0,56.132034,332.14877,0.0,239.11707,0.0,0.0,743.94037
2090-03-05,0.0,19.041265,0.0,0.0,0.0,59.31625,0.0,0.0,0.0,44.57812,324.6787,0.0,229.5286,0.0,0.0,738.0876
2090-03-06,0.0,3.8982182,0.0,0.0,0.0,49.313263,0.0,0.0,0.0,33.76605,317.16492,0.0,221.14313,0.0,0.0,733.6849
2090-03-07,0.0,0.0,0.0,0.0,0.0,36.124397,0.0,0.0,0.0,14.604817,306.07385,0.0,207.22221,0.0,0.0,725.06696
2090-03-08,0.0,0.0,0.0,0.0,0.0,24.26941,0.0,0.0,0.0,1.4009289,296.35748,0.0,198.30939,0.0,0.0,720.49194
2090-03-09,0.0,0.0,0.0,0.0,0.0,25.461433,0.0,0.0,0.0,2.4060144,298.79733,0.0,196.93066,0.0,0.0,727.33276
2090-03-10,0.0,0.0,0.0,3.6989782,0.0,27.420977,0.0,0.0,0.0,5.697569,302.8181,0.0,201.05238,0.0,0.0,733.24365
2090-03-11,0.0,0.0,0.0,0.0,0.0,25.825657,0.0,0.0,0.0,5.7630234,298.97333,0.0,194.4776,0.0,0.0,728.9588
2090-03-12,0.0,0.0,0.0,0.0,0.0,12.677267,0.0,0.0,0.0,0.0,281.16714,0.0,177.90746,0.0,0.0,717.9234
2090-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.2399,0.0,162.71478,0.0,0.0,710.33606
2090-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.03947,0.0,144.52136,0.0,0.0,694.30963
2090-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.1318,0.0,132.1011,0.0,0.0,688.5597
2090-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.94478,0.0,123.90322,0.0,0.0,687.458
2090-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037210332,0.0071400558,230.08162,0.0,117.04232,0.0,0.0,705.2808
2090-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.60976,0.0,118.87915,0.0,0.0,738.7961
2090-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.03355,0.0,121.12676,0.0,0.0,750.8891
2090-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.98035,0.0,114.71594,0.0,0.0,749.8164
2090-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.1468,0.0,103.22417,0.0,0.0,742.861
2090-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.45963,0.0,90.89283,0.0,0.0,733.53217
2090-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.56932,0.0,76.24655,0.0,0.0,721.7499
2090-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.14911,0.0,65.240395,0.0,0.0,712.5763
2090-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.61534,0.0,52.387993,0.0,0.0,704.12897
2090-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.85905,0.0,43.766823,0.0,0.0,708.90674
2090-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.28162,0.0,34.04216,0.0,0.0,705.094
2090-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.49353,0.0,20.669882,0.0,0.0,699.8689
2090-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.69391,0.0,12.469855,0.0,0.0,712.8175
2090-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.85022,0.0,0.0,0.0,0.0,713.68567
2090-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.93697,0.0,0.0,0.0,0.0,703.7259
2090-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.72516,0.0,0.0,0.0,0.0,688.90686
