,BKL_swe,CAP_swe,CSL_swe,FOR_swe,GOL_swe,GRZ_swe,HMB_swe,HYS_swe,MED_swe,RBB_swe,RBP_swe,RTL_swe,SCN_swe,SDF_swe,STL_swe,SNM_swe
2039-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-23,0.0,4.298167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004930609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-13,0.0,12.033047,0.0042497185,0.0,0.0014957871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-14,0.0,16.089787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-15,0.0,8.798581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-05,0.0,9.499649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-06,0.0,9.347518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-07,0.0,9.84185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-08,0.0,14.6607685,1.5840052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-09,0.0,11.890065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-10,0.0,28.345291,14.259577,0.0,0.002475233,0.0,0.0011538854,0.0,2.1160274,0.0,0.0,0.0,3.7895427,0.0018240449,0.0,0.0
2039-12-11,0.0,28.580318,14.45006,0.0,0.0,0.0,0.0,0.0,0.6559864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-12,0.0,28.296944,14.021668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-13,0.0,28.157001,12.738202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039-12-14,0.0,27.119858,10.253585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3648205,0.0,0.0
2039-12-15,0.0,21.106243,2.6766984,0.0,0.0,0.0,0.0,0.0,9.054845,0.0,0.0,0.0,0.0,29.439829,0.0030663274,0.0
2039-12-16,0.0,20.658726,35.544266,0.0,4.6625896,0.0,10.053757,0.0,14.999449,0.0,0.0,0.0,0.0,86.02353,0.0,0.0
2039-12-17,3.1225784,16.419954,26.970188,0.0,0.011023198,0.018425085,10.047036,0.0,53.244347,0.0,0.0,0.004695398,0.0,108.967476,0.0,7.9625874
2039-12-18,0.0,37.520615,59.77288,0.0,39.340164,0.0,42.84563,0.0,90.71853,12.602201,12.602201,0.0,18.706276,124.75078,6.998013,20.694283
2039-12-19,12.827321,42.052536,68.391914,0.0,51.468163,0.0,50.22338,6.728477,106.51346,16.30395,16.30395,0.0,25.286726,131.49039,7.7562823,31.275856
2039-12-20,12.162964,47.05306,70.26455,0.0,49.218086,0.0,51.116314,5.148809,109.750046,10.120513,10.120513,0.0,25.207298,132.4161,8.690815,31.41038
2039-12-21,11.078432,47.07455,70.709465,0.0,48.870037,0.0,51.845596,0.0,109.67892,7.143055,7.143055,0.0,23.047363,130.60312,6.822562,29.03582
2039-12-22,8.841445,46.711704,70.19855,0.0,45.197132,0.0,50.494205,0.0,106.970955,0.0,0.0,0.0,17.69983,125.94086,4.910799,22.067516
2039-12-23,0.0,62.60997,68.2085,0.0,34.347366,0.0,45.46656,0.0,110.327614,0.0,0.0,0.0,10.673918,125.883995,0.0,12.657147
2039-12-24,0.0,66.29539,68.67773,0.0,33.678127,0.0,43.687145,0.0,110.164604,0.0,0.0,0.0,10.96515,125.08603,0.0,11.682017
2039-12-25,0.0,67.37845,69.1603,0.0,34.49566,0.0,44.44789,0.0,112.65306,0.0,0.0,0.0,12.823725,128.93236,0.0,14.683254
2039-12-26,0.0,67.61977,69.3322,0.0,34.80001,0.0,44.512547,0.0,112.787735,0.0,0.0,0.0,13.364296,129.54526,0.0,14.940366
2039-12-27,0.0,67.375046,69.14328,0.0,34.530827,0.0,44.39323,0.0,112.35722,0.0,0.0,0.0,12.986927,128.77754,0.0,14.7366295
2039-12-28,0.0,69.10376,70.54767,0.0,35.67159,0.0,48.34997,0.0,120.96329,0.0,0.0,0.0,13.1618185,145.22308,2.3950744,21.751564
2039-12-29,0.0,69.158905,72.93375,0.0,39.11251,0.0,51.026882,0.0,113.43596,0.0,0.0,0.0,11.785145,134.48521,0.0,9.048505
2039-12-30,0.0,96.18169,102.635216,0.0,51.461475,0.0,44.507175,2.4859414,102.63147,0.0,0.0,0.0,20.326296,127.11294,0.0,0.0
2039-12-31,0.0,117.65694,101.017395,0.0,31.81953,0.0,34.432957,0.0,96.59503,0.0,0.0,0.0,11.12342,125.8729,0.0,0.0
2040-01-01,0.0,118.24747,93.94187,0.0,13.714262,0.0,19.672264,0.0,88.256996,0.0,0.0,0.0,4.99051,115.29867,0.0,0.0
2040-01-02,0.0,98.810074,65.083244,0.0,0.0,0.0,0.0,0.0,64.99755,0.0,0.0,0.0,0.0,95.075005,0.0,0.0
2040-01-03,0.0,89.90266,46.943077,0.0,0.0,0.0,0.0,0.0,46.780575,0.0,0.0,0.0,0.0,80.04952,0.0,0.0
2040-01-04,0.0,91.00872,51.59767,0.0,0.0,0.0,0.0,0.0,45.80463,0.0,0.0,0.0,0.0,77.92955,0.0,0.0
2040-01-05,0.0,88.82359,48.679733,0.0,0.0,0.0,0.0,0.0,30.1361,0.0,0.0,0.0,0.0,60.988953,0.0,0.0
2040-01-06,0.0,82.80108,40.466938,0.0,0.0,0.0,0.0,0.0,15.833133,0.0,0.0,0.0,0.0,42.02362,0.0,0.0
2040-01-07,0.0,78.65663,34.68392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.136804,0.0,0.0
2040-01-08,0.0,73.64899,25.851734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-09,0.0,65.0774,15.156023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-10,0.0,59.898037,8.992991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-11,0.0,56.791183,0.79243267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023033826,0.0,0.0073831035
2040-01-12,0.0,54.472652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-01-13,0.0,52.930836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004408237,0.0,0.0
2040-01-14,0.0,48.08053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015238933,0.002278888
2040-01-15,0.0,59.215794,0.011169339,0.0,0.0031960635,0.0,0.0,0.0,0.0,0.0023961177,0.0023961177,0.0,0.0069004535,0.0,0.0,0.0
2040-01-16,0.0,81.038345,10.588053,0.0,1.677302,0.0,2.1982276,0.01677126,6.017316,0.01411342,0.01411342,0.0,10.565513,4.164089,0.0,7.134868
2040-01-17,0.0,93.23149,16.044521,0.0,6.676773,0.0,2.8219075,0.0,25.2644,0.0,0.0,0.0,25.611162,30.398518,0.0,13.559399
2040-01-18,0.0,93.89728,16.47968,0.0,6.8448067,0.0,0.0,0.0,27.397593,0.0,0.0,0.0,26.356518,34.20858,0.0,14.093758
2040-01-19,0.0,98.01462,17.278486,0.0,6.961467,0.0,0.0,0.0,27.664743,0.0012727208,0.0012727208,0.0,27.841396,34.676346,0.0,13.892565
2040-01-20,4.0146165,115.78097,31.27527,0.0,11.737568,4.000086,9.431297,9.283936,35.06665,20.653748,20.653748,0.0,41.59487,42.893585,0.0,23.533194
2040-01-21,5.0858235,117.22707,33.41736,0.0,13.204135,5.618365,10.670704,11.28432,35.439705,23.294943,23.294943,0.0,44.18403,43.584034,0.0,23.673988
2040-01-22,4.9666576,117.12047,33.456413,0.0,13.083326,5.585046,10.712133,11.173613,35.663513,23.138096,23.138096,0.0,43.894886,43.648155,0.0,23.638983
2040-01-23,7.7690625,147.24382,54.129604,0.0,22.432716,6.4002104,12.07565,8.896184,36.467373,18.177134,18.177134,0.0,54.4809,47.44946,0.0,23.884937
2040-01-24,0.0,198.69127,95.00518,0.0,24.183746,0.0,8.710221,0.90924436,39.80029,9.626592,9.626592,0.0,85.00871,53.791153,0.0,22.33259
2040-01-25,5.3118553,236.37834,127.32999,0.0,52.858078,0.035400752,32.475914,1.3469912,52.458523,1.0303597,1.0303597,0.0,105.173805,54.01587,0.0,17.16365
2040-01-26,18.738876,250.41783,137.45357,0.0,58.137196,0.9322986,41.73535,11.94895,58.06406,5.751534,5.751534,0.0,113.79988,57.543777,0.0,35.553467
2040-01-27,27.926281,267.03717,148.479,0.0,70.453766,7.3523097,46.204964,26.023176,59.717262,19.89856,19.89856,1.2645146,132.81938,60.882572,0.0,40.80729
2040-01-28,30.1493,283.98267,171.79515,0.0,89.91552,10.5547,71.12122,32.59067,61.474274,23.831852,23.831852,0.47346002,142.4571,85.83948,0.001527926,35.17847
2040-01-29,22.60079,349.16745,258.74945,0.0,109.123505,5.949473,74.29752,26.81874,51.2528,17.237947,17.237947,0.0,176.49098,78.41096,0.0,17.532682
2040-01-30,12.780001,362.70776,255.59352,0.0,96.824844,0.0,65.71266,13.291723,42.43276,3.5952625,3.5952625,0.0,167.147,72.9064,0.0,3.2782042
2040-01-31,0.0,348.78955,230.90569,0.0,65.51854,0.0,46.7243,0.0,12.91588,0.0,0.0,0.0,145.33809,47.615242,0.0,0.0
2040-02-01,0.0,339.94638,214.08537,0.0,47.46332,0.0,33.57501,0.0,6.8816323,0.0,0.0,0.0,137.4005,35.548553,0.0,0.0
2040-02-02,0.0,327.1366,194.39595,0.0,12.513193,0.0,11.882016,0.0,0.0,0.0,0.0,0.0,116.78125,7.2547245,0.0,0.0
2040-02-03,0.0,370.01712,209.04886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.912155,0.0,0.0,0.0
2040-02-04,0.0,383.2731,206.90535,0.0,0.0,0.0,0.0,0.0,7.1346526,0.0,0.0,0.0,84.73288,0.0,0.0,0.0
2040-02-05,0.0,388.74487,235.82738,0.0,32.329433,0.0,36.108456,8.948669,24.278408,0.0,0.0,0.0,114.74442,26.85822,0.0,0.0
2040-02-06,13.287235,387.9023,236.80586,0.0,33.675858,0.0,42.418972,9.305745,24.138924,0.0,0.0,0.0,116.32321,28.385786,0.0,0.0
2040-02-07,4.403178,389.22726,230.1883,0.0,22.246572,0.0,36.276573,0.0,16.769157,0.0,0.0,0.0,109.20054,22.04827,0.0,0.0
2040-02-08,0.0,393.0047,218.65645,0.0,8.338106,0.0,21.885445,0.0,2.5735195,0.0,0.0,0.0,97.547,1.9979436,0.0,0.0
2040-02-09,0.0,455.84662,210.43407,0.0,0.0,0.0,7.363452,0.0,0.0,0.0,0.0,0.0,87.74858,0.0,0.0,0.0
2040-02-10,0.0,531.92126,229.65445,0.0,1.6705828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.90582,9.505584,0.0,0.7908266
2040-02-11,0.0,535.5719,233.57564,0.0,1.3244858,0.0,2.691431,0.0,1.9573698,0.0,0.0,0.0,144.50487,16.668114,0.0012403519,0.0011213929
2040-02-12,7.3993945,558.6428,257.8596,0.0,16.621054,0.0,53.36299,1.01169,18.242146,0.0,0.0,0.0,156.72768,83.62425,0.0010730801,0.0
2040-02-13,0.0,633.3544,320.3092,0.0,31.325768,0.0,71.158806,0.0,37.243618,0.0,0.0,0.0,201.8506,93.88315,0.0,0.0
2040-02-14,0.0015493046,671.91583,379.02127,0.0,81.508934,0.0,81.97094,5.2144403,51.650723,0.0023817776,0.0023817776,0.0,245.55899,86.00294,0.0,0.0032129823
2040-02-15,0.0,737.52905,478.94833,0.0,103.86923,7.8807907,72.84076,0.92588776,46.231956,0.0,0.0,0.0,268.17755,78.417046,0.0,0.0
2040-02-16,0.0,748.6648,500.93445,0.0,117.14855,0.0,76.52432,0.0,58.58604,0.0,0.0,0.0,291.4989,71.77725,0.0,0.0
2040-02-17,0.0,750.5714,506.64365,0.0,126.6002,0.0,88.66731,22.775375,47.660645,7.6344213,7.6344213,0.0,295.03717,58.885456,0.0,0.0
2040-02-18,0.0,750.75616,505.94522,0.0,139.16252,6.9599276,117.51262,18.652426,48.348503,0.0,0.0,0.0,288.23587,99.558945,0.0,0.7257276
2040-02-19,0.0,751.91266,502.4394,0.0,129.39236,5.0857463,131.69359,8.9668665,43.105667,0.0,0.0,0.0,280.00552,96.418144,0.0,0.0
2040-02-20,0.0,754.0687,501.62628,0.0,122.74714,5.41679,126.11236,0.0,38.145786,0.0,0.0,0.0,277.53378,86.770874,0.0,0.0
2040-02-21,1.0704914,753.1144,496.26385,0.0,117.238335,0.0,126.51686,0.0,37.45401,0.0,0.0,0.0,272.19827,98.06021,0.0,0.0
2040-02-22,0.0,749.69965,491.20193,0.0,109.11277,0.0,121.40717,0.0,32.77144,0.0,0.0,0.0,265.57993,94.37837,0.0,0.0
2040-02-23,0.0,746.1549,483.91873,0.0,98.373856,0.0,113.72448,0.0,24.885235,0.0,0.0,0.0,258.09393,86.53584,0.0,0.0
2040-02-24,0.0,744.3254,481.2271,0.0,95.22152,0.0,104.88879,0.0,11.81829,0.0,0.0,0.0,252.15294,74.39485,0.0,0.0
2040-02-25,0.0,748.9053,484.19138,0.0,88.21234,0.0,100.08733,0.0,10.175494,0.0,0.0,0.0,247.5221,71.214294,0.0,0.0
2040-02-26,0.0,776.5543,486.00458,0.0,68.45889,0.0,79.71473,0.0,0.0,0.0,0.0,0.0,228.95985,55.073296,0.0,0.0
2040-02-27,0.0,812.52795,501.13202,0.0,73.85001,0.0,77.63985,0.0,0.0,0.0,0.0,0.0031821844,245.70808,58.74948,0.0,0.0
2040-02-28,0.0,812.6424,501.45856,0.0,74.69784,0.0,77.54378,0.0,0.0,0.0,0.0,0.0,245.8036,59.16842,0.0,0.0
2040-03-01,0.0,811.852,500.8352,0.0,70.84214,0.0,74.27781,0.0,0.0,0.0,0.0,0.0,243.45915,55.42644,0.0,0.0
2040-03-02,0.0035630893,810.53546,499.97598,0.0,69.86826,0.0015578818,77.70465,0.0,0.002030472,0.0,0.0,0.0,241.55771,60.49974,0.0,0.8528514
2040-03-03,0.0,811.1539,507.79062,0.0,79.811104,0.0,85.43898,0.0013778567,17.418737,10.707239,10.707239,0.0,247.83165,76.300575,0.0,14.8490095
2040-03-04,0.0,812.1414,508.95688,0.0,80.89534,0.0,85.97957,0.0,20.74711,10.211547,10.211547,0.0,250.8596,78.267975,0.0,18.393341
2040-03-05,0.0,812.12103,508.88467,0.0,80.65272,0.0,83.91159,0.0,21.19706,6.0369797,6.0369797,0.0,250.52351,78.79632,0.0,15.223113
2040-03-06,0.0,811.8141,508.70462,0.0,77.46199,0.0,80.62728,0.0,20.111324,0.0,0.0,0.0,248.91092,76.565125,0.0,9.796674
2040-03-07,0.0,811.2152,508.2149,0.0,74.52022,0.0,77.099014,0.0,16.369427,0.0,0.0,0.0,247.47314,72.405624,0.0,3.0382125
2040-03-08,0.0,810.6196,507.67398,0.0,70.82502,0.0,71.939835,0.0,10.190791,0.0,0.0,0.0,245.09868,65.76172,0.0,0.0
2040-03-09,0.0,809.89325,506.9924,0.0,66.37358,0.0,65.280624,0.0,1.2941602,0.0,0.0,0.0,242.15108,57.32676,0.0,0.0
2040-03-10,0.0,809.3907,506.5277,0.0,58.78629,0.0,56.296974,0.0,0.0,0.0,0.0,0.0,235.92543,47.545414,0.0,0.0
2040-03-11,0.0,806.84985,502.94238,0.0,50.16613,0.0,46.318645,0.0,0.0,0.0,0.0,0.0,228.7409,35.727757,0.0,0.0
2040-03-12,0.0,803.87427,498.70187,0.0,38.754078,0.0,35.044746,0.0,0.0,0.0,0.0,0.0,221.37137,23.064476,0.0,0.0
2040-03-13,0.0,797.8331,490.935,0.0,22.600182,0.0,21.32234,0.0,0.0,0.0,0.0,0.0,211.48705,7.4058805,0.0,0.0
2040-03-14,0.0,788.7838,482.2329,0.0,5.492536,0.0,7.020966,0.0,0.0,0.0,0.0,0.0,200.66414,0.0,0.0,0.0
2040-03-15,0.0,780.2968,472.83447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.83195,0.0,0.0,0.0
2040-03-16,0.0,773.6449,465.1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.4252,0.0,0.0,0.0
2040-03-17,0.0,764.0174,454.41962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.2888,0.0,0.0,0.0
2040-03-18,0.0,755.1354,444.06055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.30052,0.0,0.0,0.0
2040-03-19,0.0,748.3523,435.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.35684,0.0,0.0,0.0
2040-03-20,0.0,780.08026,472.05988,0.0,21.60456,0.0,0.0,0.0,0.0,0.0042248946,0.0042248946,0.0,172.7852,0.0,0.0,0.0
2040-03-21,0.0,783.3504,472.9726,0.0,19.415358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.54373,0.0,0.0,0.0
2040-03-22,0.0,778.0493,465.47275,0.0,13.515224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.50073,0.0,0.0,0.0
2040-03-23,0.0,775.2841,463.34387,0.0,9.118195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.4725,0.0,0.0,0.0
2040-03-24,0.0,770.96826,456.72513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.90321,0.0,0.0,0.0
2040-03-25,0.0,763.6492,449.89554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.94852,0.0,0.0,0.0
2040-03-26,0.0,755.9535,439.16922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.29625,0.0,0.0,0.0
2040-03-27,0.0,746.7087,428.24762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.45397,0.0,0.0,0.0
2040-03-28,0.0,739.56525,418.84354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.332695,0.0,0.0,0.0
2040-03-29,0.0,727.4871,407.33313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32051,0.0014107312,0.0,0.0
