,BKL_swe,CAP_swe,CSL_swe,FOR_swe,GOL_swe,GRZ_swe,HMB_swe,HYS_swe,MED_swe,RBB_swe,RBP_swe,RTL_swe,SCN_swe,SDF_swe,STL_swe,SNM_swe
2089-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-01,0.0,15.035193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-02,0.0,19.438286,0.0015361457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-03,0.0,16.635853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-04,0.0,9.023575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2919374,0.0,0.0,0.0,0.0,10.012542,0.0,0.0
2089-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.244914,0.0,0.0
2089-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.844151,0.0,0.0
2089-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-11,0.0,0.617401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-30,0.0,0.1457825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-01-01,4.5722184,12.526325,7.361434,0.0,7.0482244,1.4733886,3.393867,10.296277,1.4595053,14.892081,14.892081,0.0,13.894033,5.9653482,0.009601627,7.8379307
2090-01-02,8.245826,15.343247,9.277619,0.0,9.719613,1.50663,6.7875566,15.871988,0.87138873,19.352757,19.352757,1.3527036,19.130442,11.770151,0.0,31.029575
2090-01-03,9.281567,16.230406,9.767323,0.0,11.343163,0.0,8.484022,16.222563,0.0,19.562012,19.562012,0.0,19.946146,13.657106,0.0,33.313614
2090-01-04,8.958424,16.4026,9.796781,0.0,11.454149,0.0,8.715417,13.778077,0.0,17.529976,17.529976,0.0,19.941334,13.6310625,0.0,33.0728
2090-01-05,7.161722,17.952251,10.102928,0.0,11.429507,0.0,8.469204,8.109081,0.0,8.89369,8.89369,0.0,19.984856,13.301443,0.0,32.63096
2090-01-06,6.9076014,18.310165,10.101673,0.0,11.3941555,0.0,8.364124,7.535773,0.0,8.12279,8.12279,0.0,19.843576,13.121484,0.0,32.249664
2090-01-07,6.669891,18.407225,10.081957,0.0,11.339787,0.0,8.291572,6.592949,0.0,7.1399198,7.1399198,0.0,19.775028,12.932283,0.0,31.652971
2090-01-08,6.5287933,18.405228,10.058115,0.0,11.312608,0.0,8.253171,6.0048647,0.0,6.3444304,6.3444304,0.0,19.662985,12.846978,0.0,31.184757
2090-01-09,4.142116,19.607338,15.0354395,0.0,13.032474,0.0,8.305012,7.1804204,0.0,8.660376,8.660376,0.0,20.827244,12.7722645,0.0,30.992844
2090-01-10,9.599899,27.308197,24.367388,0.0023326057,22.774717,2.1231873,16.672684,10.916254,0.0,12.764246,12.764246,0.0,25.442577,12.199934,0.0,34.79677
2090-01-11,16.402113,35.59198,29.949682,0.0,27.537552,5.1130157,25.84997,15.650741,7.4962463,18.241161,18.241161,4.993799,34.752094,12.197777,0.0,38.121964
2090-01-12,20.360046,38.189667,32.753757,0.0,32.666924,7.896607,31.735062,16.936794,12.514584,18.768507,18.768507,11.250419,38.34042,11.643982,0.0,42.95616
2090-01-13,19.695183,38.641,33.23756,0.0,33.820484,8.196506,32.757675,14.633311,13.01078,13.162306,13.162306,10.354193,39.212112,8.866529,0.0,40.855206
2090-01-14,15.433843,38.64032,33.233665,0.0,33.590515,6.8143606,31.900719,10.143161,12.047242,7.335738,7.335738,8.590902,39.16459,3.8386872,0.0,34.843628
2090-01-15,10.890869,38.60688,33.205704,0.0,29.635382,2.6465857,28.471764,2.5878088,8.095204,0.0,0.0,4.7947583,35.201145,0.0,0.0,23.886173
2090-01-16,3.833775,37.009014,30.025682,0.0,24.075373,0.0,17.898235,0.0,0.0,0.0,0.0,0.0,29.35025,0.0,0.0,16.563807
2090-01-17,0.0,38.018158,31.922318,0.0,19.60314,0.0,12.415996,0.0,0.0,0.0,0.0,0.0,28.500793,0.0,0.0,10.417105
2090-01-18,0.0,38.18425,32.574535,0.0,19.56749,0.0,12.278232,0.0,0.0,0.0,0.0,0.0,28.622791,0.0,0.0,9.38711
2090-01-19,0.0,43.752163,34.92646,0.0,21.731945,0.0,16.670876,0.0,0.0,0.0,0.0,0.0,32.51007,0.0,0.0,7.6671786
2090-01-20,0.0,44.1709,35.249718,0.0,17.895937,0.0,18.64789,0.0,0.0,0.0,0.0,0.0,26.913797,0.0,0.0,0.0
2090-01-21,0.0,41.709305,33.49158,0.0,13.883605,0.0,17.522945,0.0,0.0,0.0,0.0,0.0,20.67651,0.0,0.0,0.0
2090-01-22,0.0,38.932205,29.69926,0.0,5.0125422,0.0,9.601105,0.0,0.0,0.0,0.0,0.0,17.478657,0.0,0.0,0.0
2090-01-23,0.0,36.87828,25.67772,0.0,0.0,0.0,6.4858613,0.0,0.0,0.0,0.0,0.0,11.86216,0.0,0.0,0.0
2090-01-24,0.0,31.74147,18.432411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.047519,0.0,0.0,0.0
2090-01-25,0.0,25.33544,10.526947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-01-26,0.0,15.550723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-01-27,0.0,1.558925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2612076,0.0,0.0
2090-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-13,0.0,5.121342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-14,0.0,6.0961657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.821743,0.0,0.0
2090-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.750153,0.0,0.0
2090-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9064393,0.0,0.0
2090-02-17,0.0,9.010627,20.686298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00705713,0.0013963755,0.0
2090-02-18,0.0,31.888216,13.327527,0.0,2.356625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.414319,0.0,0.0,0.0
2090-02-19,0.0,33.573124,9.190559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.804414,0.0,0.0,0.0
2090-02-20,0.0,31.079376,13.747547,0.0,4.9876256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.385998,0.0,0.0,0.0
2090-02-21,0.0,25.431477,12.300083,0.0,4.5570183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-22,0.0,23.136984,7.848007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-23,0.0,18.409256,2.2416322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-24,0.0,12.018961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-25,0.0,2.2026052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090-03-02,0.0,22.27315,18.70642,0.0,10.732247,0.0,13.159542,0.0,0.0,0.0,0.0,0.0,8.426605,0.0,0.0,0.0
2090-03-03,0.0,25.165504,21.778183,0.0,11.211955,0.0,13.342055,0.0,0.0,0.0,0.0,0.0,12.103041,0.0,0.0,0.0
2090-03-04,0.0,52.789234,49.29739,0.0,26.076468,0.0,26.155413,0.00168804,9.570742,0.0,0.0,0.0,20.782394,33.16802,0.0,14.474209
2090-03-05,0.0,123.03031,72.01812,0.0,15.988243,0.0,12.863124,0.0,6.6253014,0.0,0.0,0.0,25.07356,26.336454,0.0,1.5113134
2090-03-06,4.3680573,122.89373,88.4465,0.0,25.72781,0.0,23.345331,0.0,10.25146,0.0,0.0,0.0,36.498875,32.04738,0.0,16.890879
2090-03-07,9.330046,123.91096,100.798386,0.0,34.136063,0.0,27.961987,2.983147,17.641619,0.0,0.0,0.0,40.710674,62.09509,14.63522,31.672436
2090-03-08,7.648282,123.60987,100.36808,0.0,32.363976,0.0,27.665827,0.0,17.137447,0.0,0.0,0.0,39.960686,63.983086,13.3432255,33.345512
2090-03-09,0.0,122.1535,94.820206,0.0,26.226936,0.0,21.879572,0.0,10.0900345,0.0,0.0,0.0,34.489384,57.85664,5.1628594,25.658636
2090-03-10,0.0,120.61645,91.18737,0.0,20.649368,0.0,15.2339945,0.0,7.304371,0.0,0.0,0.0,29.213827,51.80811,0.0,21.967478
2090-03-11,0.0,119.000725,88.460236,0.0,13.047898,0.0,8.905522,0.0,0.0,0.0,0.0,0.0,23.457912,46.25689,0.0,13.983198
2090-03-12,0.0,114.9458,83.62796,0.0,7.9429693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.214415,38.392586,0.0,7.395881
2090-03-13,0.0,121.93552,89.63566,0.0,8.010265,0.0,2.6516492,0.0,0.0,0.0,0.0,0.0,11.964565,55.619736,0.0,0.9239595
2090-03-14,0.003122132,127.32783,96.59704,0.0,12.250335,0.0,0.25397825,0.0,0.006878923,0.0018101253,0.0018101253,0.0,13.743579,64.7808,0.0,0.006465881
2090-03-15,0.0,158.71645,125.863655,0.0,51.201874,0.0,37.194225,18.339678,14.144034,17.945726,17.945726,0.0,43.90039,103.55676,0.0,0.29414424
2090-03-16,0.0,161.90533,128.44424,0.0,55.375816,0.0,38.904945,20.411417,10.58604,22.060373,22.060373,0.0,50.803753,101.75646,0.0,0.0
2090-03-17,0.0,163.03116,128.85104,0.0,52.055412,0.0,36.213486,14.95907,7.757572,15.089535,15.089535,0.0,51.6441,100.646095,0.0,5.480304
2090-03-18,0.0,163.30974,126.82818,0.0,47.66874,0.0,30.720394,3.3561132,1.5370266,2.7632787,2.7632787,0.0,47.766136,96.72176,0.0,0.5739799
2090-03-19,0.0,163.13382,124.82988,0.0,43.22398,0.0,25.04261,0.0,0.0,0.0,0.0,0.0,43.668266,92.80397,0.0,0.0
2090-03-20,0.0,163.17148,125.39603,0.0,40.927105,0.0,19.465864,0.0,0.0,0.0,0.0,0.0,45.298016,93.511635,0.0,0.0
2090-03-21,0.0,163.52031,126.003914,0.0,36.71614,0.0,12.116106,0.0,0.0,0.0,0.0,0.0,44.883514,90.80807,0.0,0.0
2090-03-22,0.0,163.41315,125.36662,0.0,30.72779,0.0,1.4589322,0.0,0.0,0.0,0.0,0.0,41.576874,84.36161,0.0,0.0
2090-03-23,0.0,158.21738,117.929924,0.0,15.770282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.137732,72.78639,0.0,0.0
2090-03-24,0.0,166.37918,109.06198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38087,73.16413,0.0,0.0
2090-03-25,0.0,168.60118,111.886765,0.0,0.53776807,0.0,0.0018777439,0.0,23.467161,0.0,0.0,0.0,14.204775,113.28953,0.14142266,0.0018287278
2090-03-26,0.0,189.15004,139.33676,0.0,15.39283,0.0,0.0,0.0,53.483276,0.0,0.0,0.0,23.858044,128.05186,0.0,0.0
2090-03-27,0.0,189.16171,140.46045,0.0,20.555199,0.0,6.5715165,0.0,56.81156,0.0,0.0,0.0,25.133072,131.6127,5.5410833,4.671135
2090-03-28,0.0,192.87576,143.56232,0.0,27.4943,0.0,8.95183,0.0,60.760624,3.678295,3.678295,0.0,31.408716,134.61014,0.0,10.1906805
2090-03-29,0.0,197.33997,145.19095,0.0,30.06025,0.0,8.943327,0.0035348013,61.151264,1.5110412,1.5110412,0.0,36.48129,135.82634,0.0,13.469126
2090-03-30,0.00261163,205.89966,147.719,0.0,34.377846,0.0,10.110547,7.8982134,63.13412,12.255357,12.255357,0.0,50.333817,139.22156,0.0036582493,19.80764
2090-03-31,0.0,219.03217,158.30264,0.0,42.10902,0.0,11.818106,10.924389,63.068996,14.203403,14.203403,0.0,72.04949,142.05875,0.0,10.083731
2090-04-01,0.0,220.27327,152.10425,0.0,25.805738,0.0,0.0,0.0,42.172127,0.0,0.0,0.0,67.46355,124.12935,0.0,0.0
2090-04-02,0.0,208.20386,140.01625,0.0,10.465574,0.0,0.0,0.0,28.72076,0.0,0.0,0.0,52.165607,109.04279,0.0,0.0
2090-04-03,0.0,195.72736,125.95177,0.0,0.0,0.0,0.0,0.0,11.096712,0.0,0.0,0.0,36.67116,89.582,0.0,0.0
