datetime,access1-0_rcp45_r1i1p1,access1-0_rcp85_r1i1p1,bcc-csm1-1-m_rcp45_r1i1p1,bcc-csm1-1-m_rcp85_r1i1p1,bcc-csm1-1_rcp26_r1i1p1,bcc-csm1-1_rcp45_r1i1p1,bcc-csm1-1_rcp60_r1i1p1,bcc-csm1-1_rcp85_r1i1p1,canesm2_rcp26_r1i1p1,canesm2_rcp45_r1i1p1,canesm2_rcp85_r1i1p1,ccsm4_rcp26_r1i1p1,ccsm4_rcp45_r1i1p1,ccsm4_rcp60_r1i1p1,ccsm4_rcp85_r1i1p1,cesm1-bgc_rcp45_r1i1p1,cesm1-bgc_rcp85_r1i1p1,cesm1-cam5_rcp26_r1i1p1,cesm1-cam5_rcp45_r1i1p1,cesm1-cam5_rcp60_r1i1p1,cesm1-cam5_rcp85_r1i1p1,cmcc-cm_rcp45_r1i1p1,cmcc-cm_rcp85_r1i1p1,cnrm-cm5_rcp45_r1i1p1,cnrm-cm5_rcp85_r1i1p1,csiro-mk3-6-0_rcp26_r1i1p1,csiro-mk3-6-0_rcp45_r1i1p1,csiro-mk3-6-0_rcp60_r1i1p1,csiro-mk3-6-0_rcp85_r1i1p1,fgoals-g2_rcp26_r1i1p1,fgoals-g2_rcp45_r1i1p1,fgoals-g2_rcp85_r1i1p1,fio-esm_rcp26_r1i1p1,fio-esm_rcp45_r1i1p1,fio-esm_rcp60_r1i1p1,fio-esm_rcp85_r1i1p1,gfdl-cm3_rcp26_r1i1p1,gfdl-cm3_rcp45_r1i1p1,gfdl-cm3_rcp60_r1i1p1,gfdl-cm3_rcp85_r1i1p1,gfdl-esm2g_rcp26_r1i1p1,gfdl-esm2g_rcp45_r1i1p1,gfdl-esm2g_rcp60_r1i1p1,gfdl-esm2g_rcp85_r1i1p1,gfdl-esm2m_rcp26_r1i1p1,gfdl-esm2m_rcp45_r1i1p1,gfdl-esm2m_rcp60_r1i1p1,gfdl-esm2m_rcp85_r1i1p1,giss-e2-h-cc_rcp45_r1i1p1,giss-e2-r-cc_rcp45_r1i1p1,giss-e2-r_rcp26_r1i1p1,giss-e2-r_rcp45_r1i1p1,giss-e2-r_rcp60_r1i1p1,giss-e2-r_rcp85_r1i1p1,hadgem2-ao_rcp26_r1i1p1,hadgem2-ao_rcp45_r1i1p1,hadgem2-ao_rcp60_r1i1p1,hadgem2-ao_rcp85_r1i1p1,hadgem2-cc_rcp45_r1i1p1,hadgem2-cc_rcp85_r1i1p1,hadgem2-es_rcp26_r1i1p1,hadgem2-es_rcp45_r1i1p1,hadgem2-es_rcp60_r1i1p1,hadgem2-es_rcp85_r1i1p1,inmcm4_rcp45_r1i1p1,inmcm4_rcp85_r1i1p1,ipsl-cm5a-mr_rcp26_r1i1p1,ipsl-cm5a-mr_rcp45_r1i1p1,ipsl-cm5a-mr_rcp60_r1i1p1,ipsl-cm5a-mr_rcp85_r1i1p1,ipsl-cm5b-lr_rcp45_r1i1p1,ipsl-cm5b-lr_rcp85_r1i1p1,miroc-esm-chem_rcp26_r1i1p1,miroc-esm-chem_rcp45_r1i1p1,miroc-esm-chem_rcp60_r1i1p1,miroc-esm-chem_rcp85_r1i1p1,miroc-esm_rcp26_r1i1p1,miroc-esm_rcp45_r1i1p1,miroc-esm_rcp60_r1i1p1,miroc-esm_rcp85_r1i1p1,miroc5_rcp26_r1i1p1,miroc5_rcp45_r1i1p1,miroc5_rcp60_r1i1p1,miroc5_rcp85_r1i1p1,mpi-esm-lr_rcp26_r1i1p1,mpi-esm-lr_rcp45_r1i1p1,mpi-esm-lr_rcp85_r1i1p1,mpi-esm-mr_rcp26_r1i1p1,mpi-esm-mr_rcp45_r1i1p1,mpi-esm-mr_rcp85_r1i1p1,mri-cgcm3_rcp26_r1i1p1,mri-cgcm3_rcp45_r1i1p1,mri-cgcm3_rcp85_r1i1p1,noresm1-m_rcp26_r1i1p1,noresm1-m_rcp45_r1i1p1,noresm1-m_rcp60_r1i1p1,noresm1-m_rcp85_r1i1p1
1951-10-01,520.144819418163,161.1681500209811,2418.831302553911,2345.140713358888,54.78878439415439,34.94102004797435,53.259502489991064,19.82132325699763,90.73415004367575,305.7416489068885,373.4831215975498,0.0,0.0,40.434356384909165,0.0,167.86643136219573,0.0,2459.872673646575,2348.3740741060637,2707.0291164956393,2814.5442552190507,337.59178579239097,1157.5180610706257,0.0,29.71794718347735,1032.6568477653072,1254.3884915102622,1871.9085649317663,910.6250403371482,370.69097785986696,620.159375968895,997.062130613822,1267.6049069116216,1941.814545718129,1896.296661798623,1530.7789600891344,471.4609174535094,275.773433938331,482.5845402531895,0.0,132.17494620472098,59.10591068108988,102.34322076375747,464.39980088737025,1710.385582253169,2604.374075452263,1990.3528201931454,1311.769881457713,304.9588345655295,842.7327536388979,916.0168867691705,521.8733039137043,171.62657725158283,492.8460642162985,69.14165467967905,286.1370323438209,105.31788721429712,0.0,608.0818398291995,464.4281049651222,2045.6996773126693,1702.9460872448567,2223.0109097622385,3316.2327817506552,1064.1886439660839,427.05974610002056,0.0,0.0,0.0,0.0,1067.0945513884917,584.7244843331414,1814.8561402866762,1583.2043425624986,2632.745347325811,1662.4676578566887,731.3533859927077,392.22157294542444,838.3600212911457,870.1342469462724,421.8975797717733,1027.4164000584672,1122.2999412181623,767.8705602552343,18.614443692300483,0.0,0.0,779.3948082124268,665.6541595632543,275.2568761148523,1553.2265756295028,1709.3681126597185,1073.365836083407,65.53601990887626,87.08682806117326,48.4337019465147,63.05355060259217
1952-10-01,0.0,0.0,0.0,0.0,423.2417543708507,198.73953369595313,98.19667446952099,14.125653666793937,1781.8042463722588,2435.402711444179,1301.038308082375,876.486109254607,516.201169535733,499.6816933057461,1992.1868055411132,3275.8642659974375,2575.399847096831,726.748271456867,1127.13625175682,904.5680833006438,653.5048176080962,2101.5347320436194,1790.7125357856653,1218.8423516241523,1339.946986014902,0.0,21.216117940873346,459.81219310949393,199.4532062667165,0.0,0.0,0.0,913.9959042710731,806.9904155818506,712.5477292669,940.2272194890838,0.0,0.0,0.0,0.0,2155.7933701848788,742.6993822451535,99.0887133158111,2671.40044636553,2006.433287758619,958.7221736697469,1125.6475148284974,1839.2357564352565,866.5486678662189,975.3414409434909,466.33048510419553,388.4105444000953,383.68168333130495,102.03409293095831,1746.8512867918841,1578.0512816656533,1483.0773762524275,1096.8791355240528,146.47593040645802,25.018151962325646,1092.8190672769924,1014.7743703575584,1534.1417136112598,386.51763368803984,555.4266593210884,583.8856958393802,1277.2245698117695,425.4031794831217,1124.833702527985,908.4994611671439,707.7533238270477,823.3166223679895,1562.0381024915273,1604.4850801651423,1172.4472051528114,849.111789132477,1635.0303490589877,2239.1987652297685,2060.8996820764946,570.0132421238345,3.641724751872061,1001.8126235108825,548.863730873004,630.9117460007587,3628.7838425078926,2242.4688608830775,2609.3695015709463,0.0,101.87735664146567,25.82136107733095,756.0138175042816,352.04535095879055,1025.4896529525843,0.0,56.986370905031436,0.0,0.0
1953-10-01,149.5063389999242,667.3120087671579,190.59639331136077,73.85338890879666,80.44733992914337,0.0,31.836400860542653,357.2825583489813,2634.5637155418462,2821.5676243050466,2323.8332075225626,0.0,0.0,0.0,0.0,754.1837672154966,942.7572979813526,57.33763033649677,0.0,0.0,7.741953545848446,1873.3560544151933,1923.4349413952427,205.3430406848189,195.63195153119295,854.061695061122,1582.1896280062435,1612.3842065155775,1776.0619837365082,57.71197234471174,0.0,38.772727806876674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.172148459142818,569.5525391829176,474.76786367426166,490.15862258639095,0.0,0.0,0.0,0.0,0.0,2678.781491914315,0.0,0.0,0.0,0.0,270.145637742859,176.1443332429758,173.43810770062873,270.0043570517182,591.1888265004682,821.5512189932261,1652.1355617220825,678.9742563852882,1764.0793033438094,1144.3875262976612,478.76961989496124,276.20380183924874,701.2886731760623,1867.3277169720282,62.28677952536077,777.0382683476163,456.2839765614809,248.42841642540054,289.1630654860386,959.8793091485702,513.7478892656317,687.7633968620634,0.0,0.0,0.0,0.0,182.01402425950369,441.6007132350205,678.6326959794926,62.45540456817844,351.9930046220152,209.18193404800093,0.0,0.0,0.0,0.0,1082.8587524506786,2325.3318064247865,2763.6866934718637,24.286375232748924,0.0,0.0,0.0
1954-10-01,2376.2577125288663,2443.5011873825724,1071.1473719177686,347.7368622203784,320.77627798303695,236.33163771316458,186.65071556418206,654.3370333270027,267.6426292593002,237.6256007315534,469.6313152480956,0.0,0.0,79.09490173278505,106.01730671855967,176.31015723814085,229.59706825922297,0.0,0.0,0.0,0.0,1767.2684928997812,2158.1693904955127,979.711474944286,114.03438936363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.84960426454393,178.9095489017069,148.4413359482245,216.49496368925986,48.143375409994405,102.84583657265216,144.55503717203078,67.97102258591144,0.0,0.0,0.0,0.0,3576.7288733281553,3702.394522647176,3173.973457021373,2987.1806981485124,304.6315308713797,0.0,0.0,0.0,0.0,0.0,94.02237546503693,242.80570981930487,168.29472222416211,0.0,506.33552527710845,575.0090052052346,1829.7426439982848,1066.6091344831516,1918.1228026640065,2024.0732654010055,0.0,0.0,339.56237172088447,127.7578249489128,410.92927406411593,86.79473329693747,148.51083721666384,0.0,0.0,0.0,0.0,0.0,36.256030780389665,605.7944429864723,80.69956479614939,575.2494014454377,0.0,0.0,0.0,0.0,0.0,787.721459522668,0.0,89.39480166873273,40.02305425678662,457.1296905020671,79.28099047548278,106.2316485814033,26.888049867098403,0.0,0.0,0.0,0.0
1955-10-01,1111.6501915297313,2535.472729638379,0.0,0.0,905.6997257898701,544.1750035815138,559.5714008473925,676.6013267326667,1134.7041335933675,1242.0988805835318,1819.55171357191,54.40711509253731,50.64984691059772,123.79026008464643,1.2092176421332397,0.0,0.0,0.0,0.0,0.0,0.0,1111.5499917126594,781.4116113061328,0.0,0.0,0.0,0.0,0.0,24.062913782820033,0.0,0.0,0.0,2437.7058676410447,2633.41027934478,4075.37890520729,2736.244023315782,190.14602781759038,500.0819871697389,781.871306783131,478.63717105769797,0.0,0.0,0.0,347.21241316261785,1648.6466994071639,2151.801993931519,1547.8890825834662,2066.18651463995,4497.725368980126,649.9195907661458,0.0,0.0,0.0,0.0,1760.3062220458276,946.1633197776144,1787.291987866638,1663.3680474158377,716.580035587133,394.9178844889809,441.9485494393358,645.5234780674638,288.2788593982981,718.9367445346095,939.9583773970769,1261.819040186389,61.87386750848623,107.0609934120406,0.0,118.5471435599909,1909.7718464044283,2036.543939392612,74.77367166282977,326.0690743584854,465.03731955720787,307.01925603369614,0.0,0.0,0.0,0.0,792.6122178612958,48.03631814237406,1010.988411204628,897.9031983825464,1509.7228182818312,1648.896209134151,1356.500771935022,1513.0693771532788,1074.8823290784371,1144.7322525542927,41.51099094338315,72.56286306404127,458.2711382122725,151.07020785554698,116.98683506961743,60.700512671830666,152.7413455479102
1956-10-01,0.0,0.0,1509.2412077319354,1547.4399568515146,179.08001815485477,1137.281165874517,780.5049276211428,96.83016368937672,2426.2693632957244,2289.6537657375866,2325.788079378709,1269.64345939612,1763.9032140791833,851.5029651996616,1011.5176768464904,22.160612883879594,6.031341771055736,0.0,0.0,0.0,0.0,0.0,0.0,1157.1597561939507,723.1246357924068,1026.806955736724,510.6978780004416,980.9575437814304,618.9253936280755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.3346518547492,401.8583933735665,674.2204807759158,227.80494728242388,0.0,61.791331442024784,243.56049973285735,0.0,196.67974492193775,299.3102986564936,206.6307403594176,5.374254604799148,938.1501250994754,3507.6515117160216,391.9049013872477,336.0333516464226,346.1660922470064,187.0209717411567,0.0,60.27793143160318,74.3333155211036,76.91403543996489,63.06001941481702,230.86562294101793,2199.0253958440776,2379.004036417496,2045.6213714508135,3352.3900685993767,751.2109575141722,245.59791332955444,28.757294209425027,0.0,18.187805848587686,22.266773416653223,332.1055094103673,584.0276137400629,0.0,0.0,0.0,0.0,0.0,14.11313022109732,121.19089198645122,0.0,0.0,0.0,0.0,0.0,2669.396839851623,3183.0005356525508,2716.255678688946,397.90990635145,117.01309122988323,340.08894451655385,482.48955453979374,775.8932222347338,328.4393207079165,2047.9393319046342,1475.4356383168097,769.2314198538954,1101.5816183247293
1957-10-01,0.0,73.26644956280052,70.00620173992559,38.04555533854955,0.0,0.0,0.0,0.0,3265.6318410707736,3995.6245024409527,3131.6433867041806,0.0,0.0,0.0,0.0,2950.997022066341,2275.7636661196607,4515.425778448547,2844.947709308315,3313.8203110379327,3003.612519338696,62.181795335136485,75.87095465491075,1007.9333616268534,835.7429454150679,1197.6531878601013,736.2811161758568,538.4301306930487,764.5243799427936,2079.657403397928,1455.3094426143996,1913.0719817676488,78.22960358279659,46.83431677329338,0.0,163.67623014352296,1595.4003184098988,1556.4774394027627,885.6353386541831,1614.681474975645,4348.861405573988,4247.744142960523,3869.801386593507,4221.682462486896,1.9481135412833055,0.0,0.0,71.64442015564009,0.0,0.0,54.58805578126248,0.0,778.6793687183866,782.0799907638216,1278.6208970123616,295.18588349714264,1415.1572138175738,963.4219747340445,1644.1322117096179,1149.2032297480405,0.0,0.0,14.568862740214172,0.5508959975826428,145.47921476049578,0.0,2049.6380185550124,1372.2248233439036,2592.960381013704,1349.9188610391861,971.395167921116,889.4257082825087,1711.8081965544643,556.221874373558,1062.1959015223883,1388.5283976643311,1935.186767281351,1675.5598823021833,1200.2734366910136,1617.2602792487019,1.6318444651617483,300.2808043900119,40.18793348563577,86.454706596817,3316.0735574575756,2642.8361654774926,2468.09455771715,2805.3849403288887,3695.4678965330204,3473.270583215083,187.55920923691087,194.83730262505026,205.22787293885256,1842.1681951049522,964.058370766567,2070.145270531055,1767.928129444616
1958-10-01,464.5415581567868,407.3185343108346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.5218029678399,134.55924319567146,369.5817815887681,291.3175195377171,230.11475522728938,306.0080168714742,0.0,71.9260182244252,440.2237504126372,291.69511472156773,23.76232592420274,57.52294048375097,2018.4211088589586,1350.9736794068501,375.46593823715557,455.5614063258963,8.074185647666923,61.685958776617326,58.650262358488135,36.083673137139726,1168.9982990789656,1364.2765212187724,929.3131920954523,1946.9661782225758,1995.3986999100682,1862.3924818628807,2105.6666842998293,0.0,0.0,0.0,42.284274739957254,325.13742097194836,0.0,12.295616053230333,199.1669564488186,267.52557833019137,9.529572684421964,62.3311355985702,143.51941037783126,0.0,0.0,846.5808022485645,1891.4361608856966,1265.8829194156451,884.3631929198673,979.2590289792967,1196.9215816366159,1820.6796548841494,2604.5927230234192,2446.5545114514034,2167.9097612534474,391.6134755545561,1234.0868101192868,360.188361535093,1194.0852210916341,1276.4552929732745,725.4415896156228,2678.6569774487716,3261.087952382832,3144.649839931548,3275.865906573175,0.0,0.0,2518.1678508245445,2728.729416313139,3377.139972496683,3367.7542916883885,1815.6558373397834,1749.1067536397975,1272.519437763869,2056.2861497478925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.7041753477656,3101.976533577609,2972.766771975318,207.5055497058404,179.23417172794655,244.42471965888637,91.60865394539383,78.73133859550694,147.25189443923318,129.97986874119283
1959-10-01,1253.983592241566,1670.8905428755752,12.200505836305979,107.35105982193147,431.7099105745192,918.9150989545094,376.51226132512284,184.5919386815948,948.2431541217278,1810.356825781381,2115.2023894894583,2720.1866423381234,1571.9087081186049,2588.7016149633423,1540.983544835412,322.856340650124,514.5145159921224,2682.4856443182002,1480.844109657431,2188.0802225848465,2086.4240006955074,133.66346187788304,107.6915860354485,1172.3132796232176,365.14359271376577,2302.3950571914975,1900.1424413787563,1761.8365945150936,3151.087372437569,0.0,0.0,0.0,52.657930851928654,45.037187862912106,0.0,34.82071916317477,3037.807891433181,2704.8120888309277,3045.4625018153447,2618.545114946595,0.0,0.0,0.0,0.0,3425.1559512224912,3553.4982539675266,2892.7639297696746,3279.0473723807977,180.82261007739783,405.37874608174434,0.0,0.0,0.0,0.0,2634.624051022425,3258.1000029365046,1723.1848055787136,2794.4081661169234,0.0,0.0,275.2466214623613,133.30524788684352,0.0,9.18281830621504,17.500360225511486,302.47931453478986,2352.701489961207,200.9512374902106,2008.0943668108062,971.6941190982383,0.0,0.0,787.4920347668849,1193.1892913907973,1314.9828926462546,1182.4685946713644,2305.034223188391,2572.14637432642,2036.9474762525645,2648.756161989058,225.23664081592608,136.83158810986197,235.87884581321975,67.8651838264841,699.4499398202219,788.0253439793884,100.4700853036602,685.5365400202777,0.0,138.17011947092533,407.9814661390792,326.83988033399874,749.3331340635767,988.4004969679416,1404.8683540423426,1186.366820337017,1336.175593702849
1960-10-01,784.8248720465042,513.4759724662601,159.03104743204267,45.63325639222808,936.7662003753409,753.1068474831932,1148.286279534771,410.97672436106905,1353.80749780203,1294.9960835324462,973.0388602429188,989.6989983246635,237.69177454224712,325.3533999861439,653.98419882724,757.796104468023,1479.7337044196252,377.5947762738597,31.926159389973236,119.38231375204214,3.8891219306374305,20.314769492794085,40.27164802644006,578.3266579460802,628.028462591299,348.06552397640576,1578.181909185717,622.133036812943,1432.0461335962968,50.465950066180426,76.34849279330751,0.0,1579.7131448814766,1185.5797653624695,708.9015294247778,641.2260260450392,156.32676162365354,156.8431128936718,8.703535935327182,71.56212904470112,216.15049902987994,481.6068812502108,161.2733989331267,206.30107514072324,2075.8275187253626,1975.068704865183,2966.513890759861,1333.3037417413198,0.0,1836.5139269109263,684.7192040015661,618.9623056886268,0.0,0.0,1139.883841121915,0.0,437.42981982999527,30.47671907285985,2908.0019166012153,3323.612036044538,0.0,0.0,0.0,0.0,0.0,0.0,100.22493583824871,10.202853308843716,0.0,0.0,93.18454258627503,112.25604638650486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.4070137260935,282.8691906769145,381.89046460338795,92.75749863523379,182.9870064005671,143.40647113441378,223.07404175480121,0.0,0.0,458.3252206684149,358.7847917982814,495.0970846000671,1434.357714224174,452.89067337452207,745.8450966312187,1193.426371471119,1675.8832857027285
